task_id,mission_id,source_mission_id,goal_level,mission_split,split_index,target_zone,furnace_condition,pipeline_condition,conduit_condition,archive_condition,basin_condition,template_id,gold_action_sequence
EFGHI,L3-0119,efghi_state_0475,3,test,26,pipeline,ideal,low_resource,low_resource,low_resource,ideal,L3_PIP_LLL,"C[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0043,efghi_state_0552,3,test,27,basin,low_resource,bad_quality,ideal,bad_quality,low_resource,L3_BAS_LLB,"C[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0113,efghi_state_0481,3,test,28,pipeline,ideal,low_resource,bad_quality,low_resource,ideal,L3_PIP_LBL,"C[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0014,efghi_state_0532,3,test,29,archive,bad_quality,ideal,ideal,low_resource,bad_quality,L3_ARC_LBB,"C[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0003,efghi_state_0545,3,test,30,archive,bad_quality,ideal,low_resource,bad_quality,bad_quality,L3_ARC_BBB,"R[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0048,efghi_state_0548,3,test,31,basin,low_resource,low_resource,ideal,low_resource,low_resource,L3_BAS_LLL,"C[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0074,efghi_state_0472,3,test,32,furnace,bad_quality,bad_quality,bad_quality,ideal,ideal,L3_FUR_BBB,"R[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0087,efghi_state_0461,3,test,33,furnace,low_resource,bad_quality,bad_quality,ideal,low_resource,L3_FUR_LBB,"C[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0085,efghi_state_0462,3,test,34,furnace,low_resource,bad_quality,bad_quality,ideal,bad_quality,L3_FUR_LBB,"C[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0019,efghi_state_0528,3,test,35,archive,bad_quality,ideal,bad_quality,low_resource,low_resource,L3_ARC_LLB,"C[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0031,efghi_state_0564,3,test,36,basin,low_resource,bad_quality,ideal,bad_quality,bad_quality,L3_BAS_BLB,"R[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0015,efghi_state_0620,4,train,1,archive,low_resource,bad_quality,ideal,low_resource,low_resource,L4_ARC_LLLB,"C[C[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0020,efghi_state_0647,4,train,2,basin,bad_quality,low_resource,low_resource,ideal,bad_quality,L4_BAS_BBLL,"R[DRAIN, R[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0053,efghi_state_0582,4,train,3,furnace,bad_quality,low_resource,bad_quality,bad_quality,ideal,L4_FUR_BLBB,"R[C[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0021,efghi_state_0646,4,train,4,basin,low_resource,bad_quality,bad_quality,ideal,bad_quality,L4_BAS_BLBB,"R[DRAIN, C[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0061,efghi_state_0574,4,train,5,furnace,low_resource,low_resource,bad_quality,bad_quality,ideal,L4_FUR_LLBB,"C[C[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0026,efghi_state_0641,4,train,6,basin,bad_quality,bad_quality,low_resource,ideal,low_resource,L4_BAS_LBBL,"C[DRAIN, R[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0074,efghi_state_0593,4,train,7,pipeline,ideal,low_resource,bad_quality,bad_quality,low_resource,L4_PIP_LBBL,"C[PUMP, R[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0046,efghi_state_0605,4,train,8,conduit,low_resource,ideal,low_resource,low_resource,bad_quality,L4_CON_LLBL,"C[ROUTE, INSULATE, C[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0059,efghi_state_0576,4,train,9,furnace,low_resource,bad_quality,low_resource,bad_quality,ideal,L4_FUR_LBLB,"C[R[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0005,efghi_state_0630,4,train,10,archive,bad_quality,bad_quality,ideal,bad_quality,low_resource,L4_ARC_BLBB,"R[C[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0011,efghi_state_0624,4,train,11,archive,low_resource,bad_quality,ideal,low_resource,bad_quality,L4_ARC_LBLB,"C[R[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0068,efghi_state_0599,4,train,12,pipeline,ideal,bad_quality,bad_quality,low_resource,low_resource,L4_PIP_BBLL,"R[PUMP, R[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0013,efghi_state_0622,4,train,13,archive,bad_quality,bad_quality,ideal,low_resource,low_resource,L4_ARC_LLBB,"C[C[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0032,efghi_state_0635,4,train,14,basin,low_resource,low_resource,low_resource,ideal,low_resource,L4_BAS_LLLL,"C[DRAIN, C[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0010,efghi_state_0625,4,train,15,archive,bad_quality,low_resource,ideal,low_resource,bad_quality,L4_ARC_LBBL,"C[R[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0031,efghi_state_0636,4,train,16,basin,low_resource,low_resource,bad_quality,ideal,low_resource,L4_BAS_LLLB,"C[DRAIN, C[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0018,efghi_state_0649,4,train,17,basin,bad_quality,bad_quality,low_resource,ideal,bad_quality,L4_BAS_BBBL,"R[DRAIN, R[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0036,efghi_state_0615,4,train,18,conduit,low_resource,ideal,bad_quality,bad_quality,low_resource,L4_CON_BBLL,"R[ROUTE, INSULATE, R[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0050,efghi_state_0585,4,train,19,furnace,bad_quality,bad_quality,bad_quality,low_resource,ideal,L4_FUR_BBBL,"R[R[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0042,efghi_state_0609,4,train,20,conduit,low_resource,ideal,low_resource,bad_quality,bad_quality,L4_CON_LBBL,"C[ROUTE, INSULATE, R[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0047,efghi_state_0604,4,train,21,conduit,bad_quality,ideal,low_resource,low_resource,low_resource,L4_CON_LLLB,"C[ROUTE, INSULATE, C[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0080,efghi_state_0587,4,train,22,pipeline,ideal,low_resource,low_resource,low_resource,low_resource,L4_PIP_LLLL,"C[PUMP, C[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0034,efghi_state_0617,4,train,23,conduit,low_resource,ideal,bad_quality,bad_quality,bad_quality,L4_CON_BBBL,"R[ROUTE, INSULATE, R[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0024,efghi_state_0643,4,train,24,basin,low_resource,low_resource,low_resource,ideal,bad_quality,L4_BAS_BLLL,"R[DRAIN, C[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0073,efghi_state_0594,4,train,25,pipeline,ideal,low_resource,bad_quality,bad_quality,bad_quality,L4_PIP_LBBB,"C[PUMP, R[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0056,efghi_state_0579,4,train,26,furnace,bad_quality,low_resource,low_resource,low_resource,ideal,L4_FUR_BLLL,"R[C[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0078,efghi_state_0589,4,train,27,pipeline,ideal,low_resource,low_resource,bad_quality,low_resource,L4_PIP_LLBL,"C[PUMP, C[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0028,efghi_state_0639,4,train,28,basin,bad_quality,low_resource,low_resource,ideal,low_resource,L4_BAS_LBLL,"C[DRAIN, R[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0065,efghi_state_0602,4,train,29,pipeline,ideal,bad_quality,bad_quality,bad_quality,bad_quality,L4_PIP_BBBB,"R[PUMP, R[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0008,efghi_state_0627,4,train,30,archive,low_resource,low_resource,ideal,bad_quality,low_resource,L4_ARC_BLLL,"R[C[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0062,efghi_state_0573,4,train,31,furnace,low_resource,low_resource,bad_quality,low_resource,ideal,L4_FUR_LLBL,"C[C[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0051,efghi_state_0584,4,train,32,furnace,bad_quality,bad_quality,low_resource,bad_quality,ideal,L4_FUR_BBLB,"R[R[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0071,efghi_state_0596,4,train,33,pipeline,ideal,bad_quality,low_resource,low_resource,bad_quality,L4_PIP_BLLB,"R[PUMP, C[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0044,efghi_state_0607,4,train,34,conduit,low_resource,ideal,low_resource,bad_quality,low_resource,L4_CON_LBLL,"C[ROUTE, INSULATE, R[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0016,efghi_state_0619,4,train,35,archive,low_resource,low_resource,ideal,low_resource,low_resource,L4_ARC_LLLL,"C[C[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0027,efghi_state_0640,4,train,36,basin,bad_quality,low_resource,bad_quality,ideal,low_resource,L4_BAS_LBLB,"C[DRAIN, R[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0072,efghi_state_0595,4,train,37,pipeline,ideal,bad_quality,low_resource,low_resource,low_resource,L4_PIP_BLLL,"R[PUMP, C[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0069,efghi_state_0598,4,train,38,pipeline,ideal,bad_quality,low_resource,bad_quality,bad_quality,L4_PIP_BLBB,"R[PUMP, C[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0014,efghi_state_0621,4,train,39,archive,bad_quality,low_resource,ideal,low_resource,low_resource,L4_ARC_LLBL,"C[C[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0012,efghi_state_0623,4,train,40,archive,low_resource,low_resource,ideal,low_resource,bad_quality,L4_ARC_LBLL,"C[R[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0045,efghi_state_0606,4,train,41,conduit,bad_quality,ideal,low_resource,low_resource,bad_quality,L4_CON_LLBB,"C[ROUTE, INSULATE, C[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0063,efghi_state_0572,4,train,42,furnace,low_resource,low_resource,low_resource,bad_quality,ideal,L4_FUR_LLLB,"C[C[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0054,efghi_state_0581,4,train,43,furnace,bad_quality,low_resource,bad_quality,low_resource,ideal,L4_FUR_BLBL,"R[C[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0039,efghi_state_0612,4,train,44,conduit,bad_quality,ideal,bad_quality,low_resource,low_resource,L4_CON_BLLB,"R[ROUTE, INSULATE, C[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0057,efghi_state_0578,4,train,45,furnace,low_resource,bad_quality,bad_quality,bad_quality,ideal,L4_FUR_LBBB,"C[R[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0040,efghi_state_0611,4,train,46,conduit,low_resource,ideal,bad_quality,low_resource,low_resource,L4_CON_BLLL,"R[ROUTE, INSULATE, C[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0029,efghi_state_0638,4,train,47,basin,low_resource,bad_quality,bad_quality,ideal,low_resource,L4_BAS_LLBB,"C[DRAIN, C[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0033,efghi_state_0618,4,train,48,conduit,bad_quality,ideal,bad_quality,bad_quality,bad_quality,L4_CON_BBBB,"R[ROUTE, INSULATE, R[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0001,efghi_state_0634,4,train,49,archive,bad_quality,bad_quality,ideal,bad_quality,bad_quality,L4_ARC_BBBB,"R[R[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0025,efghi_state_0642,4,train,50,basin,bad_quality,bad_quality,bad_quality,ideal,low_resource,L4_BAS_LBBB,"C[DRAIN, R[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0003,efghi_state_0632,4,train,51,archive,low_resource,bad_quality,ideal,bad_quality,bad_quality,L4_ARC_BBLB,"R[R[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0049,efghi_state_0586,4,train,52,furnace,bad_quality,bad_quality,bad_quality,bad_quality,ideal,L4_FUR_BBBB,"R[R[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0075,efghi_state_0592,4,train,53,pipeline,ideal,low_resource,bad_quality,low_resource,bad_quality,L4_PIP_LBLB,"C[PUMP, R[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0030,efghi_state_0637,4,train,54,basin,low_resource,bad_quality,low_resource,ideal,low_resource,L4_BAS_LLBL,"C[DRAIN, C[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0060,efghi_state_0575,4,train,55,furnace,low_resource,bad_quality,low_resource,low_resource,ideal,L4_FUR_LBLL,"C[R[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0035,efghi_state_0616,4,train,56,conduit,bad_quality,ideal,bad_quality,bad_quality,low_resource,L4_CON_BBLB,"R[ROUTE, INSULATE, R[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0037,efghi_state_0614,4,test,1,conduit,bad_quality,ideal,bad_quality,low_resource,bad_quality,L4_CON_BLBB,"R[ROUTE, INSULATE, C[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0077,efghi_state_0590,4,test,2,pipeline,ideal,low_resource,low_resource,bad_quality,bad_quality,L4_PIP_LLBB,"C[PUMP, C[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0079,efghi_state_0588,4,test,3,pipeline,ideal,low_resource,low_resource,low_resource,bad_quality,L4_PIP_LLLB,"C[PUMP, C[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0055,efghi_state_0580,4,test,4,furnace,bad_quality,low_resource,low_resource,bad_quality,ideal,L4_FUR_BLLB,"R[C[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0067,efghi_state_0600,4,test,5,pipeline,ideal,bad_quality,bad_quality,low_resource,bad_quality,L4_PIP_BBLB,"R[PUMP, R[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0006,efghi_state_0629,4,test,6,archive,bad_quality,low_resource,ideal,bad_quality,low_resource,L4_ARC_BLBL,"R[C[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0002,efghi_state_0633,4,test,7,archive,bad_quality,low_resource,ideal,bad_quality,bad_quality,L4_ARC_BBBL,"R[R[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0064,efghi_state_0571,4,test,8,furnace,low_resource,low_resource,low_resource,low_resource,ideal,L4_FUR_LLLL,"C[C[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0019,efghi_state_0648,4,test,9,basin,bad_quality,low_resource,bad_quality,ideal,bad_quality,L4_BAS_BBLB,"R[DRAIN, R[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0041,efghi_state_0610,4,test,10,conduit,bad_quality,ideal,low_resource,bad_quality,bad_quality,L4_CON_LBBB,"C[ROUTE, INSULATE, R[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0043,efghi_state_0608,4,test,11,conduit,bad_quality,ideal,low_resource,bad_quality,low_resource,L4_CON_LBLB,"C[ROUTE, INSULATE, R[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0004,efghi_state_0631,4,test,12,archive,low_resource,low_resource,ideal,bad_quality,bad_quality,L4_ARC_BBLL,"R[R[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0007,efghi_state_0628,4,test,13,archive,low_resource,bad_quality,ideal,bad_quality,low_resource,L4_ARC_BLLB,"R[C[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0052,efghi_state_0583,4,test,14,furnace,bad_quality,bad_quality,low_resource,low_resource,ideal,L4_FUR_BBLL,"R[R[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0048,efghi_state_0603,4,test,15,conduit,low_resource,ideal,low_resource,low_resource,low_resource,L4_CON_LLLL,"C[ROUTE, INSULATE, C[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0076,efghi_state_0591,4,test,16,pipeline,ideal,low_resource,bad_quality,low_resource,low_resource,L4_PIP_LBLL,"C[PUMP, R[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0009,efghi_state_0626,4,test,17,archive,bad_quality,bad_quality,ideal,low_resource,bad_quality,L4_ARC_LBBB,"C[R[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L4-0023,efghi_state_0644,4,test,18,basin,low_resource,low_resource,bad_quality,ideal,bad_quality,L4_BAS_BLLB,"R[DRAIN, C[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0038,efghi_state_0613,4,test,19,conduit,low_resource,ideal,bad_quality,low_resource,bad_quality,L4_CON_BLBL,"R[ROUTE, INSULATE, C[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG], SEAL]"
EFGHI,L4-0058,efghi_state_0577,4,test,20,furnace,low_resource,bad_quality,bad_quality,low_resource,ideal,L4_FUR_LBBL,"C[R[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L4-0070,efghi_state_0597,4,test,21,pipeline,ideal,bad_quality,low_resource,bad_quality,low_resource,L4_PIP_BLBL,"R[PUMP, C[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
EFGHI,L4-0022,efghi_state_0645,4,test,22,basin,low_resource,bad_quality,low_resource,ideal,bad_quality,L4_BAS_BLBL,"R[DRAIN, C[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0017,efghi_state_0650,4,test,23,basin,bad_quality,bad_quality,bad_quality,ideal,bad_quality,L4_BAS_BBBB,"R[DRAIN, R[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L4-0066,efghi_state_0601,4,test,24,pipeline,ideal,bad_quality,bad_quality,bad_quality,low_resource,L4_PIP_BBBL,"R[PUMP, R[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL], PRESSURIZE]"
